Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,target
4,17,1,6,0,14,120.0,14,34,34,0,0,0.08341000709950665,1,0,0,1,1,0,1.5908140275525944,0,6,1.545966790448658,12,0.7596945632211289,0.1371539569993964,0,2,0.8307779107401208,8,0.19611349145143347,0.5328861807695534,0,9.4,-0.8,-3.12,1
4,2,1,4,0,14,130.0,1,37,19,9,8,-0.1021304624129993,1,0,0,1,0,1,-0.5649417100599008,1,0,-0.09789303720785829,6,0.43261925187811495,0.727354387634551,0,0,-0.09393447363141155,6,0.5302712412090755,0.6283783683445212,0,11.1,0.6,2.02,0
4,16,1,4,0,16,120.0,14,1,19,5,8,-0.4938270091616248,0,0,0,1,1,0,-0.2954722428583389,0,2,0.3130719197062708,7,-0.8756819934939409,0.2834846422808396,0,5,1.293134102925887,10,0.8644289909667175,0.3691852877838942,0,12.4,0.5,1.79,1
4,2,2,7,0,14,133.0,14,3,1,2,4,0.2208473919235857,0,0,0,1,1,0,-0.5649417100599008,0,0,-0.09789303720785829,9,0.10554394053510098,0.4064024179172519,0,6,1.755490295111653,16,1.1985867407243596,0.15091743046968215,1,8.9,1.4,3.51,0
4,4,1,8,0,14,121.0,14,19,3,5,5,-0.768701778809783,1,0,0,1,0,1,-0.5649417100599008,0,0,-0.5088579941219874,7,0.10554394053510098,0.20153945852323124,0,0,-0.5562906658171777,5,0.19611349145143347,0.26550805555964346,0,12.4,0.5,1.79,0
3,14,1,4,0,12,110.0,14,37,38,5,10,0.2071036534411786,0,0,1,0,1,1,3.0728960971611845,0,0,-0.09789303720785829,6,-1.529832616179969,-2.1748708704474087,0,0,-0.09393447363141155,6,-1.4746752573367767,-1.9499106961796095,0,15.5,2.8,-4.06,1
4,2,6,13,0,14,113.0,14,1,38,194,163,-1.0092172022519212,1,0,1,1,0,1,-0.43020697645911987,0,0,-0.09789303720785829,8,0.10554394053510098,0.20153945852323124,0,0,-0.09393447363141155,8,-0.1380442583062086,0.29415571183213385,0,8.9,1.4,3.51,0
4,3,6,6,0,14,124.0,14,19,19,4,0,-0.06089924696577597,1,0,0,1,1,0,-0.43020697645911987,0,0,-0.5088579941219874,7,-0.22153137080791296,0.48834760167486024,0,0,-0.5562906658171777,9,0.19611349145143347,0.8830242018777688,3,7.6,2.6,0.32,0
4,17,1,6,0,14,140.0,14,19,19,90,90,-0.48008327067921674,0,0,1,0,1,0,1.0518750931494705,0,0,-0.9198229510361164,4,-1.529832616179969,-2.1748708704474087,0,0,-0.5562906658171777,5,-1.4746752573367767,-1.9499106961796095,0,12.7,3.7,-1.7,1
4,2,2,8,0,14,128.0,14,1,1,9,6,-0.45946766295560504,0,0,0,1,1,0,-0.5649417100599008,0,0,-0.5088579941219874,9,0.10554394053510098,0.037649091008014904,0,0,-0.5562906658171777,13,-0.8063597578214927,0.6283783683445212,0,8.9,1.4,3.51,0
4,13,1,11,0,8,170.0,14,1,1,9,4,2.9558513499227597,0,0,0,1,0,0,0.10873195794400392,0,4,0.3130719197062708,7,0.7596945632211289,1.2843865296059114,0,3,0.8307779107401208,9,1.1985867407243596,1.0570321881254876,0,16.2,0.3,-0.92,0
4,4,1,2,0,14,132.0,14,37,37,9,5,-0.06089924696577597,0,0,0,1,0,1,-0.6996764436606817,0,0,0.3130719197062708,9,0.43261925187811495,0.3517722954121799,0,0,0.3684217185543546,7,0.5302712412090755,0.4692247223862414,0,11.1,0.6,2.02,0
3,14,1,9,1,14,120.0,14,37,37,9,9,-0.43198018599078886,0,0,0,1,0,0,2.129752961955718,0,0,-0.5088579941219874,6,0.10554394053510098,0.0786216828868189,0,0,-0.5562906658171777,5,0.19611349145143347,0.5710830557995403,0,7.6,2.6,0.32,0
4,4,3,4,0,14,131.0,14,1,37,5,5,-0.322030278131526,1,0,0,0,0,0,-0.5649417100599008,0,0,-0.09789303720785829,6,0.43261925187811495,0.3176284688465096,0,0,-0.09393447363141155,6,-1.4746752573367767,-1.9499106961796095,0,15.5,2.8,-4.06,1
4,3,1,0,0,14,170.0,14,1,4,9,5,1.1760372164509356,1,0,1,0,1,0,0.3782014251455658,0,0,-0.09789303720785829,8,-1.529832616179969,-2.1748708704474087,0,0,-0.09393447363141155,10,-1.4746752573367767,-1.9499106961796095,0,16.2,0.3,-0.92,1
4,2,1,5,0,14,138.0,14,4,5,2,2,-0.2739271934430981,1,0,0,1,0,0,-0.2954722428583389,0,0,-0.5088579941219874,12,-1.2027573048369549,0.0786216828868189,0,0,-0.5562906658171777,9,-0.8063597578214927,0.05542524289471435,0,12.7,3.7,-1.7,0
4,14,1,0,0,6,133.1,14,37,19,9,7,0.5025940308129494,0,0,0,1,1,0,0.24346669154478487,0,0,-0.09789303720785829,15,-1.2027573048369549,0.0786216828868189,0,0,-0.09393447363141155,13,-0.1380442583062086,0.29415571183213385,0,12.4,0.5,1.79,1
4,3,6,11,0,14,135.0,14,19,19,7,7,0.06966626861709953,1,0,0,1,0,1,-0.6996764436606817,0,0,0.3130719197062708,7,0.7596945632211289,0.7836429245728127,0,0,0.8307779107401208,8,1.1985867407243596,0.6582196769616986,0,11.1,0.6,2.02,0
3,14,1,3,0,14,120.0,14,38,1,9,5,1.8426085328477202,0,0,1,1,1,0,1.5908140275525944,0,0,0.3130719197062708,9,-1.529832616179969,-2.1748708704474087,0,0,0.3684217185543546,8,-1.4746752573367767,-1.9499106961796095,0,11.1,0.6,2.02,1
4,2,2,11,0,14,133.1,14,19,38,7,9,-0.1021304624129993,1,0,0,1,0,1,-0.2954722428583389,0,0,0.3130719197062708,9,0.7596945632211289,0.5293201935536642,0,0,0.8307779107401208,9,0.8644289909667175,0.5820646573706618,0,15.5,2.8,-4.06,0
4,14,1,14,1,14,120.0,14,38,37,9,7,-1.304707579623691,0,0,0,1,1,1,1.8602834947541562,0,1,0.3130719197062708,9,0.43261925187811495,0.25421850522455103,0,1,-0.09393447363141155,7,0.19611349145143347,0.34190180561961775,0,13.9,-0.3,0.79,0
3,14,1,5,0,6,133.1,14,2,1,8,8,-0.48008327067921674,1,0,1,0,1,0,0.6476708923471277,0,0,-0.09789303720785829,12,-1.2027573048369549,0.0786216828868189,0,0,-0.09393447363141155,9,-0.8063597578214927,0.05542524289471435,0,16.2,0.3,-0.92,1
4,2,1,13,0,14,108.0,14,19,38,9,7,-1.1329108485935921,1,0,0,1,0,1,-0.16073750925755798,0,0,-0.09789303720785829,6,0.43261925187811495,0.3176284688465096,0,0,-0.09393447363141155,6,0.5302712412090755,0.4373939931945856,0,12.4,0.5,1.79,0
4,3,1,7,0,14,136.0,14,1,38,9,8,0.3101816920592379,1,0,0,1,0,0,-0.6996764436606817,0,0,-0.09789303720785829,7,0.43261925187811495,0.4005491905059942,0,0,-0.09393447363141155,8,0.5302712412090755,0.31461832345534135,0,13.9,-0.3,0.79,0
4,2,3,11,0,14,141.0,14,3,19,2,10,-0.012796162277348108,1,0,0,1,1,0,-0.6996764436606817,0,0,0.7240368766204,8,1.0867698745641428,0.5393072628241228,0,0,0.8307779107401208,8,1.1985867407243596,0.5803935440880997,0,9.4,-0.8,-3.12,0
4,2,1,2,0,14,162.0,14,37,19,9,8,1.0867029163152853,0,0,1,1,0,0,-0.6996764436606817,0,0,-0.09789303720785829,10,0.10554394053510098,0.48834760167486024,0,0,-0.09393447363141155,10,-0.1380442583062086,0.24640961804464998,0,12.7,3.7,-1.7,1
4,2,2,16,0,14,157.0,14,3,3,5,2,1.8494804020889237,1,0,0,1,0,0,-0.6996764436606817,0,0,-0.09789303720785829,7,0.43261925187811495,1.2200010280820772,0,0,-0.09393447363141155,6,0.5302712412090755,1.0421778478360482,0,13.9,-0.3,0.79,0
4,2,1,11,0,14,130.0,14,1,19,5,5,0.1452568302703426,1,0,0,1,0,0,-0.6996764436606817,0,0,0.3130719197062708,9,0.7596945632211289,0.4974526220923723,0,0,0.8307779107401208,10,1.1985867407243596,0.6465218839837652,0,15.5,2.8,-4.06,0
0,14,1,9,1,14,133.1,14,37,37,5,5,0.8049562774259217,0,0,0,1,0,0,1.0518750931494705,0,0,-0.5088579941219874,7,-0.5486066821509269,-0.05795362337586144,0,0,-0.5562906658171777,6,-0.47220200806385065,0.34190180561961775,0,10.8,1.4,1.74,1
4,3,1,13,0,14,103.0,14,19,37,7,9,-1.5727104800306457,0,0,0,1,0,0,-0.43020697645911987,0,0,-0.09789303720785829,6,-1.529832616179969,-2.1748708704474087,0,0,-0.5562906658171777,5,-1.4746752573367767,-1.9499106961796095,0,8.9,1.4,3.51,1
4,2,1,1,0,14,139.0,14,37,37,9,9,-0.2052085010310586,1,0,0,1,0,0,-0.6996764436606817,0,0,-2.563682778692633,0,-1.529832616179969,-2.1748708704474087,0,0,-2.8680716267460085,0,-1.4746752573367767,-1.9499106961796095,0,7.6,2.6,0.32,0
3,14,1,8,0,14,160.0,14,37,37,9,7,-1.167270194799612,0,0,0,1,1,0,0.9171403595486896,0,0,-0.5088579941219874,8,-0.8756819934939409,0.0786216828868189,0,0,-0.5562906658171777,6,-0.1380442583062086,0.24640961804464998,0,15.5,2.8,-4.06,1
4,2,1,5,0,14,151.0,14,3,1,2,4,1.6501961940940086,1,0,0,1,0,0,-0.6996764436606817,0,0,-0.09789303720785829,11,0.43261925187811495,0.7842607652440013,0,0,-0.09393447363141155,6,0.5302712412090755,0.5965476391528653,0,16.2,0.3,-0.92,0
4,16,1,4,0,16,100.0,14,1,38,4,6,-1.5246073953422177,0,0,1,0,0,0,-0.16073750925755798,0,2,0.3130719197062708,9,0.10554394053510098,0.20153945852323124,0,5,1.293134102925887,9,0.19611349145143347,-0.04006694468025346,0,12.4,0.5,1.79,1
4,2,1,9,1,14,140.0,14,37,37,9,9,-0.16397728558383526,0,0,0,1,0,0,0.7824056259479086,0,0,-0.5088579941219874,11,0.10554394053510098,0.16056686664442724,0,0,-0.5562906658171777,10,-0.1380442583062086,0.007679149107230444,0,15.5,2.8,-4.06,0
4,4,1,16,0,14,153.0,14,37,37,9,9,0.7568531927374949,1,0,0,1,0,1,-0.2954722428583389,0,0,-0.09789303720785829,7,0.43261925187811495,0.5907790813718706,0,0,-0.09393447363141155,6,-0.47220200806385065,0.9785163894527366,0,8.9,1.4,3.51,1
4,2,2,10,0,14,122.0,14,1,19,4,4,-0.7480861710861713,0,0,0,1,1,1,-0.5649417100599008,0,0,-0.09789303720785829,10,0.43261925187811495,0.5139554715991128,0,0,-0.09393447363141155,9,0.5302712412090755,0.47831921644100023,0,11.1,0.6,2.02,0
4,16,1,16,0,14,150.0,14,29,10,6,6,1.581477501681969,1,0,0,1,0,0,-0.2954722428583389,0,0,-0.09789303720785829,0,-1.529832616179969,-2.1748708704474087,0,0,-0.09393447363141155,0,-1.4746752573367767,-1.9499106961796095,0,10.8,1.4,1.74,1
3,5,1,0,0,14,149.0,14,1,1,4,5,2.00066152539541,1,0,0,0,1,0,0.7824056259479086,0,0,-0.09789303720785829,6,-1.529832616179969,-2.1748708704474087,0,0,-0.09393447363141155,8,-1.4746752573367767,-1.9499106961796095,0,15.5,2.8,-4.06,1
4,2,1,10,0,14,123.0,14,19,19,9,8,-0.1021304624129993,0,0,0,0,0,1,-0.5649417100599008,0,0,-0.09789303720785829,6,0.43261925187811495,0.659066734503211,0,0,-0.09393447363141155,7,0.5302712412090755,0.7784375202480421,0,8.9,1.4,3.51,0
4,2,1,7,0,14,130.0,14,1,38,3,5,0.11089748406432286,1,0,0,1,1,0,-0.5649417100599008,0,0,-0.09789303720785829,8,0.10554394053510098,0.2834846422808396,0,0,-0.09393447363141155,8,0.19611349145143347,0.4182955556795921,0,9.4,-0.8,-3.12,0
4,14,2,8,0,6,133.1,14,38,19,4,10,-0.7343424326037632,0,0,0,0,1,0,1.1866098267502514,0,0,-0.5088579941219874,5,-1.529832616179969,-2.1748708704474087,0,0,-0.5562906658171777,9,-1.4746752573367767,-1.9499106961796095,0,10.8,1.4,1.74,1
4,2,2,16,0,14,141.0,14,1,38,9,8,0.1315130917879355,1,0,0,1,0,1,-0.6996764436606817,0,0,-0.09789303720785829,7,0.43261925187811495,0.659066734503211,0,0,-0.09393447363141155,10,0.5302712412090755,0.6693035915909358,0,8.9,1.4,3.51,0
3,14,1,7,0,6,133.1,14,37,37,6,6,2.4061018106264433,0,0,1,1,1,1,3.4771002979635277,0,0,-0.09789303720785829,8,0.43261925187811495,0.3420169163934171,0,0,-0.09393447363141155,7,0.5302712412090755,0.7557012851111449,0,10.8,1.4,1.74,0
4,13,1,2,0,7,150.0,14,19,19,4,5,1.581477501681969,0,0,1,0,0,0,0.24346669154478487,0,1,-0.09789303720785829,7,0.43261925187811495,0.781008972237747,0,0,-0.09393447363141155,7,0.5302712412090755,0.6602090975361771,0,10.8,1.4,1.74,0
4,2,1,8,0,14,118.0,14,1,1,9,9,-1.0985515023875725,0,0,0,0,1,0,-0.2954722428583389,0,0,-0.5088579941219874,7,-0.8756819934939409,0.0786216828868189,0,0,-0.5562906658171777,9,-0.47220200806385065,0.23276787696251175,0,10.8,1.4,1.74,1
4,14,1,11,0,14,140.0,14,37,37,9,6,0.39951599219489004,0,0,0,1,1,0,1.5908140275525944,0,0,0.3130719197062708,10,-0.22153137080791296,0.4064024179172519,0,0,0.3684217185543546,9,0.19611349145143347,0.41447586817659343,0,12.4,0.5,1.79,1
4,2,4,11,0,14,138.0,14,37,19,9,9,0.05592253013469142,1,0,0,1,0,0,-0.5649417100599008,0,0,0.3130719197062708,7,0.43261925187811495,0.8946591378063349,0,0,0.3684217185543546,7,0.5302712412090755,0.9116718581502592,0,7.6,2.6,0.32,0
4,3,2,13,0,14,115.0,14,19,38,7,8,-0.7274705633625587,1,0,0,1,0,0,-0.2954722428583389,0,0,-0.09789303720785829,9,0.43261925187811495,0.15544529265957666,0,0,-0.09393447363141155,9,0.5302712412090755,0.5874531450981065,0,16.2,0.3,-0.92,0
4,2,1,4,0,14,132.0,14,4,39,2,2,0.6606470233606391,1,0,0,1,0,0,-0.6996764436606817,0,1,-0.09789303720785829,10,0.43261925187811495,0.22495236816826208,1,0,-0.09393447363141155,15,0.5302712412090755,0.03155219600097239,0,13.9,-0.3,0.79,0
4,2,3,4,0,14,125.0,14,1,38,9,7,-0.6175206555032958,0,0,0,1,0,1,-0.6996764436606817,0,0,-0.09789303720785829,6,0.43261925187811495,0.7614982142002213,0,0,-0.09393447363141155,7,0.5302712412090755,0.723870555919489,0,11.1,0.6,2.02,0
4,2,1,11,0,14,147.0,14,38,19,5,8,1.3959370321694633,0,0,0,1,0,0,-0.6996764436606817,0,0,0.3130719197062708,7,0.43261925187811495,0.6863817957557473,0,0,0.3684217185543546,7,0.5302712412090755,0.7175044100811582,0,7.6,2.6,0.32,0
4,14,1,11,0,14,120.0,14,37,37,9,9,-1.8544571189200074,0,0,0,1,1,0,1.4560792939518135,0,0,0.3130719197062708,15,0.43261925187811495,0.14690933601815925,0,0,0.3684217185543546,16,-0.1380442583062086,0.45649243070957907,0,16.2,0.3,-0.92,0
4,3,1,13,0,14,139.0,14,19,38,4,9,1.3547058167222379,1,0,0,1,0,1,-0.43020697645911987,0,0,-0.09789303720785829,6,0.43261925187811495,0.5566352548062006,0,0,-0.09393447363141155,7,0.5302712412090755,0.723870555919489,0,15.5,2.8,-4.06,0
4,2,2,15,0,14,127.0,14,3,19,3,10,0.26895047661201454,1,0,0,1,0,0,-0.6996764436606817,0,0,-0.09789303720785829,8,0.43261925187811495,0.14690933601815925,0,0,-0.09393447363141155,8,0.19611349145143347,0.45649243070957907,0,9.4,-0.8,-3.12,0
4,2,1,13,0,14,142.0,14,1,38,5,7,0.04905066089348786,0,0,0,1,0,1,-0.43020697645911987,0,0,-0.09789303720785829,7,0.43261925187811495,0.8980735204629017,0,0,-0.09393447363141155,6,0.5302712412090755,1.1695007646026718,0,13.9,-0.3,0.79,0
4,5,1,9,1,14,120.0,14,38,38,9,7,0.9630092699736135,0,0,0,1,1,1,1.1866098267502514,0,5,1.545966790448658,12,1.7409204972501708,0.6522379691900769,0,5,1.755490295111653,10,1.8669022402396438,0.4946893057395664,0,10.8,1.4,1.74,0
4,5,2,13,0,14,129.0,14,34,30,0,5,-0.5556738323324598,1,0,0,1,1,0,-0.16073750925755798,0,0,-0.09789303720785829,11,-1.529832616179969,-2.1748708704474087,0,0,-0.5562906658171777,10,-1.4746752573367767,-1.9499106961796095,0,9.4,-0.8,-3.12,1
4,2,1,15,0,14,116.0,14,38,38,5,8,-1.1122952408699807,1,0,0,1,0,0,-0.6996764436606817,0,0,-0.09789303720785829,8,0.43261925187811495,0.3176284688465096,0,0,-0.09393447363141155,6,0.5302712412090755,0.6283783683445212,0,11.1,0.6,2.02,0
4,2,1,4,0,14,115.0,14,19,1,3,8,-0.24643971647828192,0,0,0,1,0,0,-0.026002775656777024,0,1,-0.09789303720785829,8,0.43261925187811495,0.48834760167486024,1,0,-0.09393447363141155,8,0.5302712412090755,0.3180287587258758,0,13.9,-0.3,0.79,0
3,2,1,8,0,14,137.0,14,19,37,9,9,-0.1777210240662424,0,0,0,1,0,0,-0.5649417100599008,0,0,-0.5088579941219874,6,-0.22153137080791296,0.12983742273532406,0,0,-0.5562906658171777,10,-0.47220200806385065,0.28733484129106457,0,10.8,1.4,1.74,0
4,2,1,7,0,14,140.0,14,3,2,4,6,0.4407472076421134,1,0,0,0,1,0,0.7824056259479086,0,0,-0.09789303720785829,8,0.43261925187811495,1.2053679595539326,0,0,-0.09393447363141155,6,0.19611349145143347,0.685673680889502,0,11.1,0.6,2.02,0
4,3,2,7,0,14,115.0,14,1,1,5,5,-0.5075707476440329,1,0,0,1,0,1,-0.16073750925755798,0,0,-0.09789303720785829,11,0.10554394053510098,0.2834846422808396,0,0,-0.09393447363141155,11,0.19611349145143347,0.15091743046968215,0,7.6,2.6,0.32,1
4,3,2,11,0,14,140.0,14,1,1,5,10,0.10402561482311928,1,0,0,1,0,0,-0.6996764436606817,0,0,0.3130719197062708,9,0.10554394053510098,0.7055023386325223,0,0,0.3684217185543546,9,0.5302712412090755,0.4510357342767238,0,12.4,0.5,1.79,0
4,17,1,11,0,14,124.0,14,19,19,4,9,-0.2052085010310586,0,0,0,1,0,0,-0.026002775656777024,0,0,0.7240368766204,8,1.0867698745641428,0.46504444004379053,0,0,0.8307779107401208,8,1.1985867407243596,0.5111617080962483,0,9.4,-0.8,-3.12,0
4,3,4,8,0,14,122.0,14,19,19,5,7,-0.7274705633625587,1,0,1,1,0,1,-0.6996764436606817,0,0,-0.5088579941219874,5,0.10554394053510098,0.20153945852323124,0,0,-0.5562906658171777,5,0.19611349145143347,0.3037049305896308,0,11.1,0.6,2.02,0
3,4,2,14,1,14,140.0,14,37,37,9,10,-0.4525957937144005,0,0,1,0,0,0,2.129752961955718,0,0,-0.5088579941219874,5,-1.529832616179969,-2.1748708704474087,0,0,-1.018646858002944,4,-1.4746752573367767,-1.9499106961796095,0,9.4,-0.8,-3.12,1
4,5,1,11,0,14,170.0,14,19,37,8,8,-1.8544571189200074,0,0,0,1,0,0,-0.43020697645911987,0,0,0.3130719197062708,8,0.43261925187811495,0.5395633415233655,0,0,0.8307779107401208,8,1.1985867407243596,0.676124462132005,0,13.9,-0.3,0.79,0
4,2,2,1,0,14,129.0,14,37,37,9,9,-0.34264588585513767,1,0,0,0,1,0,-0.16073750925755798,0,0,-2.563682778692633,0,-1.529832616179969,-2.1748708704474087,0,0,-2.8680716267460085,0,-1.4746752573367767,-1.9499106961796095,0,7.6,2.6,0.32,1
4,16,1,16,0,16,150.0,14,3,3,2,2,1.581477501681969,1,0,0,1,0,0,-0.16073750925755798,0,2,-0.09789303720785829,7,0.43261925187811495,0.781008972237747,0,1,-0.09393447363141155,9,0.19611349145143347,0.5328861807695534,0,13.9,-0.3,0.79,0
4,3,2,8,0,14,133.1,14,1,1,4,4,-2.198050580980205,0,0,0,1,1,0,-0.43020697645911987,0,0,-0.5088579941219874,14,-1.529832616179969,-2.1748708704474087,0,0,-0.5562906658171777,5,-1.4746752573367767,-1.9499106961796095,0,11.1,0.6,2.02,1
4,3,1,16,0,14,137.0,14,38,19,0,90,-0.322030278131526,0,0,0,1,0,1,-0.5649417100599008,0,0,-0.5088579941219874,5,0.10554394053510098,0.4064024179172519,0,0,-0.5562906658171777,9,-0.47220200806385065,0.5328861807695534,0,7.6,2.6,0.32,1
3,5,1,14,1,14,160.0,14,37,39,9,4,0.9561374007324098,0,0,0,1,0,0,3.6118350315643086,0,7,1.9569317473627872,11,2.0679958085931847,0.6000910340715984,0,3,0.3684217185543546,7,0.8644289909667175,0.6420201094266594,0,16.2,0.3,-0.92,0
3,14,1,9,1,14,133.1,14,37,37,9,9,0.39951599219489004,0,0,1,0,1,0,2.9381613635604036,0,0,-0.5088579941219874,9,-1.529832616179969,-2.1748708704474087,0,0,-0.5562906658171777,11,-1.4746752573367767,-1.9499106961796095,0,12.4,0.5,1.79,1
3,14,1,15,0,14,130.0,14,37,37,4,7,-0.48008327067921674,1,0,0,1,0,0,1.4560792939518135,0,0,-0.09789303720785829,7,0.10554394053510098,0.3654298260384479,0,0,-0.09393447363141155,8,0.19611349145143347,0.4946893057395664,0,9.4,-0.8,-3.12,0
4,3,3,2,0,14,138.0,14,37,37,5,9,-0.12961793937781552,1,1,0,1,0,1,-0.5649417100599008,0,0,-0.09789303720785829,6,0.43261925187811495,0.5907790813718706,0,0,-0.09393447363141155,8,0.19611349145143347,0.4946893057395664,0,12.7,3.7,-1.7,1
4,9,1,12,0,14,114.0,17,3,19,122,144,-0.8923954251514539,0,0,0,1,0,0,-0.43020697645911987,1,0,0.3130719197062708,14,-1.529832616179969,-2.1748708704474087,6,0,0.3684217185543546,12,-0.8063597578214927,0.2782403472363058,0,8.9,1.4,3.51,0
4,3,2,10,0,14,110.0,14,3,3,4,10,-0.782445517292191,1,0,0,1,1,0,-0.2954722428583389,0,0,-0.09789303720785829,10,0.43261925187811495,0.257876772356587,0,0,-0.09393447363141155,8,0.19611349145143347,0.34190180561961775,0,11.1,0.6,2.02,0
4,14,1,1,0,14,140.0,14,37,37,9,9,-1.7994821649903758,0,1,0,1,0,0,0.3782014251455658,0,0,-2.563682778692633,0,-1.529832616179969,-2.1748708704474087,0,0,-2.8680716267460085,0,-1.4746752573367767,-1.9499106961796095,0,16.2,0.3,-0.92,1
4,3,1,15,0,14,122.0,14,37,37,5,6,-0.8717798174278423,0,0,0,0,0,0,-0.43020697645911987,0,0,-0.09789303720785829,0,-1.529832616179969,-2.1748708704474087,0,0,-0.09393447363141155,0,-1.4746752573367767,-1.9499106961796095,0,15.5,2.8,-4.06,1
4,4,2,11,0,14,135.0,14,38,37,9,5,-0.1158742008954074,1,0,0,1,0,1,-0.6996764436606817,0,0,0.7240368766204,8,0.7596945632211289,0.23958543669640672,0,0,0.8307779107401208,8,0.8644289909667175,0.3009765823732031,0,12.7,3.7,-1.7,0
4,2,1,1,0,14,115.0,14,1,1,9,9,0.5025940308129494,1,0,0,1,1,0,0.24346669154478487,0,16,4.4227214888475626,19,4.030447676651268,0.20381571362760922,0,14,4.991983640412016,22,4.206006488543139,0.35251204868350305,0,12.4,0.5,1.79,0
4,9,1,6,0,14,130.0,17,38,3,9,2,0.6881345003254553,1,0,0,1,1,0,-0.5649417100599008,1,0,-0.5088579941219874,9,0.10554394053510098,0.6932105610688809,0,0,-0.5562906658171777,11,-0.47220200806385065,0.5806322745570373,0,13.9,-0.3,0.79,0
4,2,1,2,0,14,136.0,14,38,37,9,9,-0.005924293036143568,1,0,0,1,0,1,-0.5649417100599008,0,0,0.3130719197062708,7,0.7596945632211289,0.5468798757874378,0,0,0.3684217185543546,7,0.8644289909667175,0.8057210024123186,0,11.1,0.6,2.02,0
4,14,1,9,1,6,133.1,14,19,37,9,9,1.540246286234746,0,0,0,0,1,0,0.7824056259479086,0,0,-0.5088579941219874,11,-0.8756819934939409,0.14690933601815925,0,0,-0.5562906658171777,9,-1.1405175075791347,0.34190180561961775,0,11.1,0.6,2.02,1
4,2,2,4,0,14,137.0,14,19,38,9,9,0.014691314687468095,1,0,0,1,0,1,-0.43020697645911987,0,1,-0.09789303720785829,9,0.10554394053510098,0.5702927854324686,1,0,-0.09393447363141155,9,0.5302712412090755,0.41352094630084363,0,13.9,-0.3,0.79,0
4,2,4,15,0,14,132.0,14,12,19,9,9,-0.15710541634263073,1,0,0,1,0,0,-0.5649417100599008,0,0,-0.5088579941219874,10,-1.529832616179969,-2.1748708704474087,0,0,-0.5562906658171777,10,-1.4746752573367767,-1.9499106961796095,0,7.6,2.6,0.32,1
4,3,1,11,0,14,135.0,14,19,38,9,9,0.15212869951154617,0,0,0,1,0,1,-0.6996764436606817,0,0,0.3130719197062708,7,0.7596945632211289,0.7230620208662955,0,0,0.8307779107401208,9,1.1985867407243596,0.6527819273914575,0,11.1,0.6,2.02,0
4,2,1,11,0,14,140.0,14,1,19,9,9,0.12464122254673193,0,0,0,1,1,0,-0.6996764436606817,0,0,0.3130719197062708,7,0.43261925187811495,0.5685855941041849,0,0,0.8307779107401208,8,1.1985867407243596,0.4350066885052115,0,12.4,0.5,1.79,0
4,5,1,9,1,14,141.0,14,37,37,9,9,0.3376691690240541,0,0,0,1,0,0,-0.2954722428583389,0,6,1.545966790448658,20,0.43261925187811495,0.18105316258382922,0,5,1.755490295111653,17,0.19611349145143347,0.4182955556795921,0,9.4,-0.8,-3.12,1
4,2,1,11,0,14,139.0,14,19,37,5,5,-0.1021304624129993,0,0,0,1,0,1,-0.2954722428583389,0,0,0.7240368766204,8,0.7596945632211289,0.5937056950774995,0,0,0.8307779107401208,8,0.8644289909667175,0.6311067165609489,0,12.7,3.7,-1.7,0
4,3,5,10,0,14,127.0,14,3,4,2,2,-0.28767093192550625,0,0,0,1,1,0,-0.43020697645911987,0,0,-0.09789303720785829,6,-0.5486066821509269,0.3517722954121799,0,0,-0.09393447363141155,9,-1.4746752573367767,-1.9499106961796095,0,10.8,1.4,1.74,1
4,2,1,8,0,14,158.0,14,19,37,9,7,0.2071036534411786,1,0,0,1,0,0,-0.43020697645911987,0,0,-0.5088579941219874,8,-0.22153137080791296,0.12983742273532406,0,0,-0.5562906658171777,7,0.19611349145143347,0.036326805379720856,0,7.6,2.6,0.32,0
4,3,6,10,0,14,120.0,14,1,14,4,5,-0.9130110328750656,1,0,0,1,0,0,-0.6996764436606817,0,0,-0.5088579941219874,7,-0.22153137080791296,0.16056686664442724,0,0,-0.5562906658171777,5,-0.1380442583062086,0.19866352425716607,0,9.4,-0.8,-3.12,0
4,9,1,10,0,14,133.1,1,1,1,9,4,-1.8544571189200074,0,0,0,1,0,0,-0.2954722428583389,1,2,0.3130719197062708,9,0.7596945632211289,0.8297858673315613,0,1,-0.09393447363141155,8,0.5302712412090755,0.723870555919489,0,11.1,0.6,2.02,0
